,doc_id,language,events
14820,15689,sr,"[{'event_type': 'injury_death', 'trigger': 'pregazio', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 1.0, 'notes': 'Father accidentally drove over a child with a tractor.'}]"
14821,15690,sr,"[{'event_type': 'arrest', 'trigger': 'privedenom', 'locations': ['Novi Sad'], 'actors': ['student'], 'time_mentions': [], 'confidence': 1.0, 'notes': 'Student detained, police investigation ongoing.'}]"
14822,15691,sr,"[{'event_type': 'traffic_blockade', 'trigger': 'blokiraju', 'locations': ['Požarevac'], 'actors': ['Poljoprivrednici Stiga'], 'time_mentions': [], 'confidence': 1.0, 'notes': 'Farmers blocking the road due to wheat price dissatisfaction.'}]"
14823,15692,sr,[]
14824,15693,sr,[]
14825,15694,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'osuđen', 'locations': ['Kosovo'], 'actors': ['Živojin Nešić'], 'time_mentions': [], 'confidence': 1.0, 'notes': 'Convicted for war crimes in Kosovo.'}]"
14826,15695,sr,[]
14827,15696,sr,"[{'event_type': 'institutional_blockade', 'trigger': 'nisu povukli', 'locations': [], 'actors': ['Studenti FPN'], 'time_mentions': [], 'confidence': 1.0, 'notes': 'Students remain in the building despite a bomb scare.'}]"
14828,15697,sr,[]
14829,15698,sr,[]
14830,15699,sr,[]
14831,15700,sr,[]
14832,15701,sr,"[{'event_type': 'protest', 'trigger': 'protest', 'locations': [], 'actors': [], 'time_mentions': ['28. juna'], 'confidence': 1.0, 'notes': 'Expectation of protests on Vidovdan.'}]"
14833,15702,sr,[]
14834,15703,sr,[]
14835,15704,sr,"[{'event_type': 'international_reaction', 'trigger': 'Euleksu', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 1.0, 'notes': 'Extension of the Eulex mandate for two years.'}]"
14836,15705,sr,[]
14837,15706,sr,[]
14838,15707,sr,[]
14839,15708,sr,[]
14840,15709,sr,[]
14841,15710,sr,"[{'event_type': 'protest', 'trigger': 'protestuju', 'locations': ['Vlada Srbije'], 'actors': ['Akademska zajednica'], 'time_mentions': [], 'confidence': 1.0, 'notes': 'Academic community protests against the government for the ninth day.'}]"
14842,15711,sr,"[{'event_type': 'clash_police_action', 'trigger': 'udarila', 'locations': ['Novi Sad'], 'actors': ['Interventna'], 'time_mentions': [], 'confidence': 1.0, 'notes': 'Police used force on student Aljoša.'}]"
14843,15712,sr,[]
14844,15713,sr,"[{'event_type': 'injury_death', 'trigger': 'poginuo', 'locations': ['Beograd'], 'actors': [], 'time_mentions': [], 'confidence': 1.0, 'notes': 'One motorcyclist died and eight injured in traffic accidents.'}]"
14845,15714,sr,[]
14846,15715,sr,"[{'event_type': 'clash_police_action', 'trigger': 'Interventna policija nasrnula', 'locations': ['Novi Sad'], 'actors': [], 'time_mentions': [], 'confidence': 1.0, 'notes': 'Police assaulted citizens, causing one to lose consciousness.'}]"
14847,15716,sr,[]
14848,15717,sr,[]
14849,15718,sr,"[{'event_type': 'institutional_blockade', 'trigger': 'blokadu Skupštine', 'locations': ['Novi Sad'], 'actors': ['Studenti'], 'time_mentions': [], 'confidence': 1.0, 'notes': 'Students call for blockade of the Assembly.'}]"
14850,15719,sr,"[{'event_type': 'clash_police_action', 'trigger': 'pucao', 'locations': ['Vrnjačka Banja'], 'actors': [], 'time_mentions': [], 'confidence': 1.0, 'notes': ""Man shot at windows of a political party's office.""}]"
14851,15720,sr,"[{'event_type': 'traffic_blockade', 'trigger': 'blokadu', 'locations': ['Novi Sad'], 'actors': ['Zborovi'], 'time_mentions': [], 'confidence': 1.0, 'notes': 'Assemblies voted for the blockade of the Assembly.'}]"
14852,15721,sr,"[{'event_type': 'injury_death', 'trigger': 'poginula', 'locations': ['Skupština'], 'actors': [], 'time_mentions': [], 'confidence': 1.0, 'notes': 'One motorcyclist dead and two injured in an accident near Assembly.'}]"
14853,15722,sr,[]
14854,15723,sr,[]
14855,15724,sr,[]
14856,15725,sr,[]
14857,15726,sr,[]
14858,15727,sr,"[{'event_type': 'institutional_blockade', 'trigger': 'blokade', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 1.0, 'notes': 'Ongoing blockade of main road due to water connection issues.'}]"
14859,15728,sr,[]
14860,15729,sr,[]
14861,15730,sr,[]
14862,15731,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'istraga', 'locations': ['Zaječar'], 'actors': [], 'time_mentions': [], 'confidence': 1.0, 'notes': 'Investigation into vote-buying in Zaječar.'}]"
14863,15732,sr,"[{'event_type': 'protest', 'trigger': 'protest', 'locations': ['Novi Sad'], 'actors': [], 'time_mentions': [], 'confidence': 1.0, 'notes': 'Citizen assemblies demand new elections for community members.'}]"
14864,15733,sr,"[{'event_type': 'international_reaction', 'trigger': 'proterana', 'locations': ['Kosovo'], 'actors': ['četvorica Srba'], 'time_mentions': [], 'confidence': 1.0, 'notes': 'Four Serbs expelled from Kosovo, labeled as human rights violation.'}]"
14865,15734,sr,[]
14866,15735,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'najavljuju tužbu', 'locations': [], 'actors': ['Aktivisti'], 'time_mentions': [], 'confidence': 1.0, 'notes': 'Activists plan to file a lawsuit against Rio Tinto.'}]"
14867,15736,sr,[]
14868,15737,sr,[]
14869,15738,sr,[]
14870,15739,sr,[]
14871,15740,sr,"[{'event_type': 'injury_death', 'trigger': 'požar', 'locations': ['Kotež'], 'actors': [], 'time_mentions': [], 'confidence': 1.0, 'notes': 'Fire incident involving burning tires and waste.'}]"
14872,15741,sr,[]
14873,15742,sr,[]
14874,15743,sr,[]
14875,15744,sr,[]
14876,15745,sr,"[{'event_type': 'protest', 'trigger': 'protestuju', 'locations': ['Vlada'], 'actors': ['Profesori'], 'time_mentions': [], 'confidence': 1.0, 'notes': 'Teachers protest in front of the government for eight days.'}]"
14877,15746,sr,"[{'event_type': 'institutional_blockade', 'trigger': 'blokirali ulaz', 'locations': ['Niš'], 'actors': ['Studenti'], 'time_mentions': [], 'confidence': 1.0, 'notes': 'Students block faculty entrance, causing exam postponement.'}]"
14878,15747,sr,[]
14879,15748,sr,[]
14880,15749,sr,[]
14881,15750,sr,[]
14882,15751,sr,[]
14883,15752,sr,[]
14884,15753,sr,"[{'event_type': 'protest', 'trigger': 'protest', 'locations': [], 'actors': ['Studenti'], 'time_mentions': ['U utorak'], 'confidence': 1.0, 'notes': ""Students plan to protest and go to the public prosecutor's office.""}]"
14885,15754,sr,[]
14886,15755,sr,[]
14887,15756,sr,[]
14888,15757,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'optužnica', 'locations': ['Niška Banja'], 'actors': ['roditelja'], 'time_mentions': [], 'confidence': 1.0, 'notes': ""Indictment against parents for child's involvement in a fatal incident.""}]"
14889,15758,sr,[]
14890,15759,sr,[]
14891,15760,sr,"[{'event_type': 'protest', 'trigger': 'skup', 'locations': ['Beograd'], 'actors': ['SNS'], 'time_mentions': ['Vidovdan'], 'confidence': 0.9, 'notes': None}]"
14892,15761,sr,[]
14893,15762,sr,[]
14894,15763,sr,[]
14895,15764,sr,"[{'event_type': 'arrest', 'trigger': 'Uhapšen', 'locations': ['Aleksandrovac'], 'actors': ['muškarac'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Porodično nasilje'}]"
14896,15765,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'suđenje', 'locations': ['Priština'], 'actors': ['bivša pripadnika VJ i MUP Srbije'], 'time_mentions': ['april 1999'], 'confidence': 0.9, 'notes': 'Zločin u selu Meja'}]"
14897,15766,sr,"[{'event_type': 'arrest', 'trigger': 'Uhapšen', 'locations': ['Kruševac'], 'actors': ['mladić'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Osumnjičenje za saobraćajnu nezgodu'}]"
14898,15767,sr,[]
14899,15768,sr,"[{'event_type': 'injury_death', 'trigger': 'utopio', 'locations': ['jezero kod Subotice'], 'actors': ['Maturant'], 'time_mentions': [], 'confidence': 0.9, 'notes': None}]"
14900,15769,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'prijavu', 'locations': ['Veliki Krivelj'], 'actors': ['RERI', 'stanovnici Velikog Krivelja'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Protiv Ziđin kopera za privredni prestup'}]"
14901,15770,sr,[]
14902,15771,sr,"[{'event_type': 'protest', 'trigger': 'traže', 'locations': [], 'actors': ['Studenti'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Ispred Zavoda za zaštitu spomenika kulture'}]"
14903,15772,sr,[]
14904,15773,sr,[]
14905,15774,sr,[]
14906,15775,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'rekonstrukciju', 'locations': [], 'actors': ['Tužilaštvo', 'Danka Ilić', 'roditelji devojčice'], 'time_mentions': [], 'confidence': 0.9, 'notes': None}]"
14907,15776,sr,"[{'event_type': 'institutional_blockade', 'trigger': 'prekinuta', 'locations': ['Novi Pazar'], 'actors': ['Skupština Novog Pazara'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Sednica prekinuta'}]"
14908,15777,sr,"[{'event_type': 'injury_death', 'trigger': 'napadnuta', 'locations': ['Berlin'], 'actors': ['Srpska novinarka'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Polomljene potkolenica i šaka'}]"
14909,15778,sr,[]
14910,15779,sr,[]
14911,15780,sr,[]
14912,15781,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'priznao krivicu', 'locations': [], 'actors': ['Milija Koldžić'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Napad ispred FDU'}]"
14913,15782,sr,"[{'event_type': 'injury_death', 'trigger': 'ispalio', 'locations': ['Zaječar'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Teško povredio suprugu'}]"
14914,15783,sr,[]
14915,15784,sr,[]
14916,15785,sr,[]
14917,15786,sr,"[{'event_type': 'protest', 'trigger': 'protestima', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': ""Policija izvršila 'rutinsku kontrolu' i pretres""}]"
14918,15787,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'odloženo ročište', 'locations': [], 'actors': ['aktivista SNS'], 'time_mentions': ['kraj januara'], 'confidence': 0.9, 'notes': 'Slučaj prebijanja studenata'}]"
14919,15788,sr,[]
14920,15789,sr,[]
14921,15790,sr,"[{'event_type': 'institutional_blockade', 'trigger': 'blokade', 'locations': [], 'actors': [], 'time_mentions': ['osmi dan'], 'confidence': 0.9, 'notes': 'Kod Vlade'}]"
14922,15791,sr,[]
14923,15792,sr,"[{'event_type': 'injury_death', 'trigger': 'povređen', 'locations': ['Beograd'], 'actors': ['Motociklista'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Saobraćajna nezgoda'}]"
14924,15793,sr,[]
14925,15794,sr,[]
14926,15795,sr,[]
14927,15796,sr,[]
14928,15797,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'krivične prijave', 'locations': ['Kosjerić', 'Zaječar'], 'actors': ['CRTA'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Paraposmatrači preuzeli rukovođenje izbornim procesom'}]"
14929,15798,sr,[]
14930,15799,sr,[]
14931,15800,sr,"[{'event_type': 'clash_police_action', 'trigger': 'blokadi', 'locations': [], 'actors': ['Studenti'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Dvojica maskiranih muškaraca napala kolegu'}]"
14932,15801,sr,"[{'event_type': 'protest', 'trigger': 'protesta', 'locations': ['Lazarevac'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Građani dobili pretnje'}]"
14933,15802,sr,"[{'event_type': 'arrest', 'trigger': 'Uhapšeni', 'locations': ['Karaburma'], 'actors': ['lažni policajci'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Opet pljačka devojke'}]"
14934,15803,sr,[]
14935,15804,sr,[]
14936,15805,sr,[]
14937,15806,sr,"[{'event_type': 'traffic_blockade', 'trigger': 'blokiramo', 'locations': [], 'actors': ['Profesorka Stojković'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Blokada raskrsnice'}]"
14938,15807,sr,[]
14939,15808,sr,[]
14940,15809,sr,[]
14941,15810,sr,"[{'event_type': 'protest', 'trigger': 'blokiraju', 'locations': [], 'actors': ['Studenti Filološkog'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Blokada ulaza, optužbe za manipulaciju'}]"
14942,15811,sr,[]
14943,15812,sr,[]
14944,15813,sr,[]
14945,15814,sr,[]
14946,15815,sr,"[{'event_type': 'arrest', 'trigger': 'uhapšen', 'locations': [], 'actors': ['Krunoslav Fehir'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Ključni svedok na suđenju Branimiru Glavašu'}]"
14947,15816,sr,[]
14948,15817,sr,[]
14949,15818,sr,"[{'event_type': 'protest', 'trigger': 'protesta', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Akademska zajednica ispred Vlade'}]"
14950,15819,sr,[]
14951,15820,sr,[]
14952,15821,sr,[]
14953,15822,sr,[]
14954,15823,sr,[]
14955,15824,sr,[]
14956,15825,sr,[]
14957,15826,sr,[]
14958,15827,sr,[]
14959,15828,sr,[]
14960,15829,sr,[]
14961,15830,sr,"[{'event_type': 'government_response_policy', 'trigger': 'proterana', 'locations': ['Kosovo'], 'actors': ['srpskih policajca'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Oduzeto kosovsko državljanstvo'}]"
14962,15831,sr,"[{'event_type': 'institutional_blockade', 'trigger': 'blokiraju', 'locations': [], 'actors': ['Studenti Filološkog'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Optužuju upravu za manipulaciju'}]"
14963,15832,sr,[]
14964,15833,sr,[]
14965,15834,sr,"[{'event_type': 'protest', 'trigger': 'koncertu na blokadi', 'locations': ['Novi Sad'], 'actors': ['Marčelo', 'Atheist rap', 'DJ Blockade'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Blokada raskrsnice'}]"
14966,15835,sr,[]
14967,15836,sr,"[{'event_type': 'arrest', 'trigger': 'Uhapšena dvojica', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Za sedam razbojništava'}]"
14968,15837,sr,[]
14969,15838,sr,"[{'event_type': 'protest', 'trigger': 'protest', 'locations': ['Beograd'], 'actors': ['akademska zajednica'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Trojanški konj i dan za studente'}]"
14970,15839,sr,[]
14971,15840,sr,[]
14972,15841,sr,"[{'event_type': 'injury_death', 'trigger': 'pretučen', 'locations': [], 'actors': ['Dečak'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Porodica tvrdi da napadači nisu saslušani'}]"
14973,15842,sr,"[{'event_type': 'injury_death', 'trigger': 'teško povređen', 'locations': [], 'actors': ['biciklista'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Devet saobraćajnih nezgoda prošle noći'}]"
14974,15843,sr,[]
14975,15844,sr,[]
14976,15845,sr,[]
14977,15846,sr,"[{'event_type': 'traffic_blockade', 'trigger': 'blokiraju', 'locations': [], 'actors': ['Meštani sela kod Leskovca'], 'time_mentions': ['drugi dan'], 'confidence': 0.9, 'notes': 'Blokada zbog neispravne vode'}]"
14978,15847,sr,[]
14979,15848,sr,[]
14980,15849,sr,[]
14981,15850,sr,[]
14982,15851,sr,[]
14983,15852,sr,"[{'event_type': 'protest', 'trigger': 'protesta', 'locations': [], 'actors': ['profesori', 'maturanti'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Ispred Vlade'}]"
14984,15853,sr,[]
14985,15854,sr,[]
14986,15855,sr,[]
14987,15856,sr,[]
14988,15857,sr,"[{'event_type': 'protest', 'trigger': 'Protest', 'locations': ['Kosjerić'], 'actors': ['studenti'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Poruka protiv vlasti'}]"
14989,15858,und,[]
14990,15859,und,"[{'event_type': 'protest', 'trigger': 'najavu studentskog protesta', 'locations': [], 'actors': [], 'time_mentions': ['Vidovdan'], 'confidence': 0.9, 'notes': ""Ćacilenda's reaction indicates a student protest is planned.""}]"
14991,15860,und,"[{'event_type': 'protest', 'trigger': 'protest', 'locations': ['Srbija'], 'actors': ['aktivista za zaštitu životinja'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Activists protested for animal rights in 13 cities.'}]"
14992,15861,und,[]
14993,15862,und,"[{'event_type': 'protest', 'trigger': 'protest', 'locations': ['Novi Bečej'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': ""Protest named 'Buđenje Banata' in Novi Bečej.""}]"
14994,15863,und,[]
14995,15864,und,"[{'event_type': 'election', 'trigger': 'izborni proces', 'locations': ['Zaječar'], 'actors': ['GIK Zaječara'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Election complaints were rejected.'}]"
14996,15865,und,"[{'event_type': 'institutional_blockade', 'trigger': 'prinudnog udaljenja', 'locations': ['Zubin Potok'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Forced removal from Kosovo.'}]"
14997,15866,und,[]
14998,15867,und,[]
14999,15868,und,[]
15000,15869,und,"[{'event_type': 'arrest', 'trigger': 'Hapšenje', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Arrest related to drug charges.'}]"
15001,15870,und,[]
15002,15871,und,[]
15003,15872,und,"[{'event_type': 'protest', 'trigger': 'građani prinuđeni da je traže na ulici', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Judiciary issues leading citizens to protest.'}]"
15004,15873,und,"[{'event_type': 'traffic_blockade', 'trigger': 'gužve', 'locations': ['Beograd'], 'actors': ['Studenti'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Students blocking traffic in Belgrade.'}]"
15005,15874,und,"[{'event_type': 'arrest', 'trigger': 'privedeno', 'locations': [], 'actors': ['srpskih policajaca'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Multiple Serbian police officers detained.'}]"
15006,15875,und,"[{'event_type': 'international_reaction', 'trigger': 'preporučio', 'locations': ['Izrael', 'Iran'], 'actors': ['MSP'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Travel recommendation due to conflict.'}]"
15007,15876,und,[]
15008,15877,und,"[{'event_type': 'government_response_policy', 'trigger': 'oduzeto državljanstvo', 'locations': [], 'actors': ['Svečlja'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Kosovo government action against Serbian police member.'}]"
15009,15878,und,"[{'event_type': 'protest', 'trigger': 'protest', 'locations': ['Karaburma'], 'actors': ['meštani'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Residents protesting construction issues.'}]"
15010,15879,und,"[{'event_type': 'traffic_blockade', 'trigger': 'blokadu magistrale', 'locations': [], 'actors': ['meštani dva čačanska sela'], 'time_mentions': [], 'confidence': 0.9, 'notes': ""Residents plan a blockade demanding a school director's resignation.""}]"
