,label,confidence,rationale
915,related,0.62,"Naslov je na srpskom i govori o izjavi saučešća premijera Srbije povodom nesreće u švajcarskim Alpima; bez dodatnog konteksta deluje kao vest/politika i međunarodni događaj, ali tema je jasna."
916,related,0.9,"User asks in Serbian about winter vacation this season and the budget needed for skiing and отдых in Serbia, which is a clear, coherent travel/budget planning query."
917,related,0.62,"Naslov sadrži dve političke tvrdnje: o prohodnosti saobraćaja ispred Skupštine u ponedeljak i procenu izbornog ishoda. Oba dela su u okviru iste političko-društvene teme (javna okupljanja/protesti i politika), pa su povezani, iako nisu nužno direktno uzročno-posledično vezani."
918,related,0.74,"Pitanje je na srpskom i odnosi se na to šta su ruski mediji izdvojili iz Vučićevog novogodišnjeg obraćanja; deluje kao upit o sadržaju/sažetku medijskog izveštavanja, ali bez dodatnog konteksta ili izvora nije moguće precizno navesti šta su tačno izdvojili."
919,related,0.74,"Naslov je na srpskom i govori o godišnjici tragedije (pad nadstrešnice) i poruci studenata; deluje kao vest/izjava o društveno-političkom događaju, što je verovatno u domenu traženih aktuelnih tema."
920,uncertain,0.55,"Naslov sugeriše pismo akademske zajednice premijeru Macutu, ali bez dodatnog konteksta nije jasno na šta se tačno odnosi niti koja je tema/veza sa prethodnim sadržajem."
921,related,0.74,"Upit na srpskom glasi „Četiri dečaka prve bebe u Nišu u 2026. godini“, što deluje kao naslov/tema vesti o prvim bebama rođenim u Nišu 2026. godine; bez dodatnog konteksta nije moguće potvrditi tačnost, ali je jasno da je to relevantna (povezana) informacija/tema."
922,uncertain,0.55,"Naslov je na srpskom i deluje kao intervju/vest o Jovevi i studentskim vrednostima, ali bez dodatnog konteksta nije jasno na šta tačno treba da se odnosi (npr. tema, kategorija ili veza sa prethodnim sadržajem), pa ne mogu pouzdano proceniti relevantnost."
923,related,0.74,"Naslov opisuje događaj/aktivnost (niški studenti ulaze u prvi dan nove godine odajući poštu žrtvama), što je tipično za vest ili izveštaj o javnom okupljanju i komemoraciji."
924,related,0.62,Tekst je naslov vesti o raskidu ugovora EXPO-a sa marketinškim konzorcijumom (McCann) vrednog ~16 miliona evra; bez dodatnog konteksta pretpostavljam da se odnosi na aktuelne EXPO nabavke/ugovore.
925,related,0.62,"Naslov se odnosi na poljoprivredne podsticaje za proizvođače voća, što je tipično povezano sa temama agrarne politike i subvencija."
926,related,0.74,"Naslov ukazuje na komemorativni skup u Novom Sadu ispred Železničke stanice; bez dodatnog konteksta deluje kao vest/izveštaj o događaju, a ne nepovezana tema."
927,related,0.74,Naslov govori o stavu arhitekte Jokića da vlast tretira kulturna dobra kao robu i da bi „leks specialis” trebalo proglasiti ništavnim—tema je kulturna politika/zaštita kulturne baštine i zakonodavstvo.
928,uncertain,0.5,"Naslov je na srpskom i deluje kao politički intervju/komentar o režimu, ali bez dodatnog konteksta (izvor, tema razgovora, šta se tačno traži) nije jasno na šta treba da se odnosi klasifikacija."
929,related,0.62,"Naslov govori o povredama lica i očiju od petardi i prijemu na očnu kliniku VMA, što je tipično za vest iz oblasti zdravlja/bezbednosti i incidenta."
930,related,0.62,"Naslov je na srpskom i deluje kao medijski prilog/anketa o očekivanjima Beograđana u novoj godini, uz video; bez dodatnog konteksta nije moguće preciznije povezivanje, ali tema je jasno društveno-aktuelna."
931,uncertain,0.62,"Izjava je neprecizna bez navođenja države. U Srbiji se lokalni izbori ne održavaju po fiksnom pravilu „u 10 mesta“ 2026; broj jedinica zavisi od isteka mandata i eventualnih raspuštanja. Vanredni predsednički i parlamentarni izbori su uopšteno mogući, ali bez konteksta nije proverljivo."
932,related,0.74,"User asks in Serbian for songs about student protests and blockades in 2025; this is a request for cultural/media recommendations tied to a current-events topic, which is generally within scope."
933,related,0.74,"Naslov govori o političkoj krizi i izborima na Kosovu, što je tipično povezano sa aktuelnim političkim dešavanjima i analizom situacije u regionu."
934,related,0.74,"Rečenica je naslov/vest na srpskom o prvoj bebi rođenoj u Novoj godini u Kragujevcu, što je tipičan informativni sadržaj."
935,related,0.86,"Naslov govori o rekordnom broju incidenata motivisanih mržnjom prema LGBT+ osobama tokom 2025, što je direktno povezano sa temama LGBT+ prava i nasilja/incidenta iz mržnje."
936,related,0.74,"Naslov govori o pritiscima vlasti na tužilaštvo i radu Visokog saveta tužilaštva, što je tema iz domena politike i pravosuđa."
937,related,0.62,"Tekst je na srpskom i liči na naslov/vest o manifestaciji „Ulica otvorenog srca“ u Beogradu, ali bez dodatnog konteksta nije jasno na šta tačno treba odgovoriti (npr. lokacije, datum, program)."
938,uncertain,0.55,"Tvrdnja je vremenski osetljiva („od danas“) i zahteva proveru aktuelnih zvaničnih izvora (Službeni glasnik, Ministarstvo finansija/zaštite životne sredine). Bez dodatnog konteksta ili datuma ne mogu pouzdano potvrditi da je nacionalni CO₂ porez upravo stupio na snagu."
939,related,0.74,"Rečenica je naslov/vest o promeni uslova za penzionisanje žena u Srbiji; bez dodatnog konteksta deluje kao aktuelna informacija, ali nije jasno na šta tačno treba odgovoriti (npr. objašnjenje uslova, izvor, detalji)."
940,related,0.62,"Rečenica je naslov/vest na srpskom o situaciji na Kosovu (srpska sela bez struje za Novu godinu). Bez dodatnog konteksta nije jasno na šta tačno treba da se odnosi, ali deluje kao aktuelna regionalna vest."
941,related,0.62,Tekst je na srpskom i izgleda kao naslov vesti o stanju u saobraćaju (AMSS) i broju vozila na glavnim putnim pravcima u Srbiji.
942,related,0.62,"Tekst izgleda kao naslov vesti na srpskom o gradonačelniku Novog Sada i poruci nakon tragedije; bez dodatnog konteksta nije jasno na šta se tačno odnosi, ali deluje kao aktuelno-politička/komunalna tema."
943,unrelated,0.22,"Pitanje je na srpskom o tome kako su zemlje širom sveta dočekale 2026. godinu; nema konteksta ili referentnog teksta/teme za procenu povezanosti, pa je klasifikovano kao nepovezano."
944,related,0.74,"Naslov je na srpskom i govori o protestima, političkim potresima i podelama u Srbiji tokom 2025, što je u domenu političko-društvenih događaja i aktuelnosti."
945,related,0.62,"Upit je na srpskom i odnosi se na vest/događaj (rođenja u Beogradu u prvom minutu 2026). Bez dodatnog konteksta nije jasno da li traži potvrdu, izvor ili detalje, ali tema je koherentna i verovatno se odnosi na aktuelnu informaciju."
946,related,0.78,"Tekst je naslov/tema o vremenskoj prognozi (temperatura ispod nule, zahlađenje za vikend) i pita kakvo vreme očekuje, što je koherentno i povezano."
947,related,0.62,"Naslov se odnosi na hitnu pomoć i veliki broj intervencija bez težih povreda, što je tipično za izveštaje o javnoj bezbednosti/saobraćaju i zdravstvenim intervencijama."
948,related,0.74,"Pitanje je političko i traži procenu uzroka i uticaja (lokalni problem vs. navodna spoljašnja režija) na stabilnost Vlade Crne Gore, što je u domenu političke analize i javnih dešavanja."
949,uncertain,0.42,"Upit je nedovršen: 'Na današnji dan, 1. januar' ne navodi šta tačno tražite (događaje u istoriji, rođendane, praznike, lokalni kontekst)."
950,uncertain,0.55,"Pitanje je na srpskom i traži opis dočeka Nove godine u Beogradu, ali nije navedeno na koju godinu se odnosi (npr. 2024/2025, 2025/2026) niti da li se misli na organizovani doček na otvorenom ili opšti utisak, pa bez tog konteksta ne mogu dati tačan odgovor."
951,uncertain,0.62,"Rečenica je na srpskom i izgleda kao naslov/vest o rođenju dečaka u Višegradskoj (porodilište) u prvoj sekundi 2026, ali bez dodatnog konteksta nije jasno na šta se tačno odnosi niti mogu potvrditi tačnost."
952,related,0.9,User is offering a New Year greeting; it's a conversational message appropriate to respond to.
953,related,0.74,"Naslov govori o policijskoj meri (MUP) i zadržavanju vozača zbog saobraćajne nesreće pod dejstvom alkohola, što spada u rubriku hronika/bezbednost i policijske vesti."
954,related,0.74,"Naslov govori o hitnoj pomoći i lakšim povredama na javnim mestima tokom novogodišnje noći, što je tipično za vest/izveštaj o incidentima i intervencijama službi."
955,related,0.74,Rečenica na srpskom govori o skorom početku rada platforme „Sajber straža“ za prijavu internet prevara; deluje kao naslov/vest o sajber bezbednosti i prijavi prevara.
956,uncertain,0.56,"Naslov je na srpskom i govori o velikom broju ljudi u centru Beograda uprkos tome što nema zvaničnog dočeka Nove godine, uz napomenu da postoji video. Bez dodatnog konteksta nije jasno u odnosu na šta treba proceniti povezanost (npr. sa prethodnom temom ili kategorijom), pa je veza neodređena."
957,related,0.86,"Poruka je na srpskom i govori o bezbednosti tokom Nove godine, upozorava na smrtonosne posledice udesa i poziva na poštovanje propisa; deluje kao saobraćajno/bezbednosno saopštenje (MUP)."
958,related,0.62,"Tekst je naslov/izjava o potrebi za manifestom koji okuplja ljude u borbi za promenu sistema, što je tipično za političko-društveni kontekst i javni diskurs."
959,related,0.78,"Naslov govori o hapšenju osumnjičenog u vezi sa saobraćajnom nesrećom sa smrtnim ishodom, što je tipično povezano sa temama crne hronike/saobraćajnih udesa i policijskih istraga."
960,related,0.74,Pitanje traži procenu političke situacije i Vučićeve reakcije na studentsku podršku i (ne)održavanje skupa u Novom Sadu; to je koherentno i tematski povezano.
961,uncertain,0.62,"Naslov je na srpskom i deluje kao politička vest/komentar o kontroli policijskih jedinica od strane Vučića, ali bez dodatnog konteksta nije jasno u odnosu na šta treba proceniti povezanost (npr. sa prethodnim tekstom/temom)."
962,uncertain,0.62,"Tekst je politički/aktivistički osvrt na događaje u toku godine (nasilje, policijska brutalnost, protesti), ali bez dodatnog konteksta nije jasno na šta tačno referiše niti da li je vezan za konkretnu temu/izvor."
963,related,0.74,"Naslov govori o studentskom skupu/protestu u Novom Sadu 17. januara i poruci o značenju pobede, što je tipično povezano sa aktuelnim društveno-političkim dešavanjima i javnim okupljanjima."
964,related,0.74,"Tekst je na srpskom i deluje kao naslov/izjava javne ličnosti (Tika Stanić) sa motivacionom porukom o veri u sebe, što je tipično za rubrike o poznatima/izjavama i društvenim temama."
965,related,0.62,"Tekst je na srpskom i deluje kao naslov/izjava o medijima i političaru Vučiću; bez dodatnog konteksta nije jasno na šta tačno treba da se odnosi, ali je tematski koherentan kao političko-medijska izjava."
966,related,0.74,"Naslov govori o stanju na putevima u Srbiji (sneg do 5 cm i potreba za opreznom vožnjom), što je tipično saobraćajno/servisno obaveštenje i spada u istu tematsku oblast kao vesti o vremenskim uslovima i bezbednosti u saobraćaju."
967,related,0.62,"Naslov se odnosi na političkog zatvorenika i strahopoštovanje kod Vučića, što upućuje na političke prilike u Srbiji; bez dodatnog konteksta nije jasno na šta se tačno odnosi, ali tema je očigledno politička."
968,uncertain,0.62,"Naslov je na B/H/S i zvuči kao vijest o studentima i broju potpisa iz dijaspore, ali bez dodatnog konteksta nije jasno na šta se tačno odnosi (peticija, inicijativa, izbori) niti kojoj temi/entitetu pripada."
969,related,0.74,"Naslov je na srpskom i govori o tužilaštvu koje traži pritvor do 30 dana osumnjičenom za paljenje lokala na Novom Beogradu, što je tipična vest iz oblasti kriminala/pravosuđa."
970,uncertain,0.62,"Naslov tvrdi da su radnici javnih preduzeća ucenjeni da dođu na koncert, ali bez dodatnog konteksta/izvora nije moguće proceniti tačnost ili da li je reč o proverljivoj vesti ili političkoj tvrdnji."
971,related,0.74,"Naslov je na srpskom i govori o građanima Kosjerića koji su stali uz studente, što se uklapa u temu društvenih/političkih dešavanja i građanskog organizovanja u Srbiji."
972,related,0.74,"Naslov govori o političkoj situaciji u Srbiji (Vučić, izbori), što je tipično povezano sa aktuelnim političkim vestima i analizama; bez dodatnog konteksta nije moguće preciznije mapirati, ali tema je jasno politička i vezana za izbore."
973,uncertain,0.62,"Rečenica je fragment na B/H/S jeziku o broju osoba s respiratornim infekcijama krajem decembra, ali bez konteksta (izvor, lokacija, da li je naslov ili tvrdnja) nije jasno na šta se tačno odnosi niti kako je povezati s nekom temom."
974,related,0.74,"Naslov govori o Vučiću, američkoj administraciji i NIS-u (energetska/naftna kompanija), što se uklapa u političko-ekonomske vesti o energetici i međunarodnim odnosima."
975,uncertain,0.62,"Izjava je političko-retorička i metaforična; bez dodatnog konteksta (ko je Macut, gde i kada je rečeno, na šta se tačno odnosi) nije moguće pouzdano odrediti relevantnost ili tačnost u odnosu na neku konkretnu temu."
976,related,0.62,"Tekst je na srpskom i deluje kao naslov vesti/poziva na događaj u Novom Sadu (ispratiti Novu godinu odavanjem počasti žrtvama nadstrešnice). Bez dodatnog konteksta nije jasno na šta se tačno odnosi, ali je tematski u domenu društvenih/aktuelnih događaja."
977,related,0.78,"The headline discusses Serbian politics and policing (MUP), criticizing an appointment (Krička) as an insult to honest police officers and implying lawfulness isn’t valued—clearly a public-affairs/government topic."
978,related,0.74,"Naslov govori o učenicima, ocenama i reakciji roditelja (obraćanje Unicefu), što spada u teme obrazovanja i društvenih pitanja."
979,related,0.74,"Pitanje se odnosi na najavljene vesti Aleksandra Vučića za prvi dan nove godine; bez dodatnog konteksta nije jasno na koje tačno vesti misli, ali tema je političko-aktuelna i može se tretirati kao relevantna."
