,headline,url,datePublished,Related,doc_id,language,events
2613,Vučić sa Dautijem o KiM: Pozvao sam Ujedinjeno Kraljevstvo da osudi jednostrane poteze Prištine,https://www.rts.rs/vesti/politika/5638597/aleksandar-vucic-sa-stivenom-dautijem-kim-pristina-jednostrani-potezi.html,"sreda, 29. jan 2025, 11:11 -> 11:20",vezano za proteste,2603,sr,"[{'event_type': 'international_reaction', 'trigger': 'Pozvao sam', 'locations': [], 'actors': ['Vučić', 'Ujedinjeno Kraljevstvo'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'UK da osudi poteze Prištine.'}]"
2614,"Pejić: Nova vlada realniji scenario od izbora, dijalog neophodan na više nivoa",https://www.rts.rs/vesti/politika/5638506/vladimir-pejic-faktor-plus-novi-izbori-ostavka-premijer-dijalog-protesti-studenti.html,"sreda, 29. jan 2025, 07:10 -> 08:31",vezano za proteste,2604,sr,[]
2615,"Vučić: Sve ću pozvati na konsultacije – nova vlada ili izbori, ali prelazne vlade neće biti",https://www.rts.rs/vesti/politika/5638345/aleksandar-vucic-obracanje.html,"utorak, 28. jan 2025, 20:06 -> 20:53",nije vezano za proteste,2605,sr,[]
2616,Oko: Studenti i vlast – koje su posledice Vučevićeve ostavke i da li je dijalog  moguć,https://www.rts.rs/vesti/politika/5638317/studenti-protesti-blokade-vucevic-ostavka-.html,"utorak, 28. jan 2025, 20:00 -> 20:35",vezano za proteste,2606,sr,"[{'event_type': 'resignation', 'trigger': 'ostavke', 'locations': [], 'actors': ['Vučević'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Posledice Vučevićeve ostavke.'}]"
2617,Lajčak: EU namerava da ponovo pokrene razgovore Beograda i Prištine na nivou lidera,https://www.rts.rs/vesti/politika/5638326/miroslav-lajcak-dijalog-beograd-pristina.html,"utorak, 28. jan 2025, 19:35 -> 19:39",vezano za proteste,2607,sr,"[{'event_type': 'international_reaction', 'trigger': 'namerava da pokrene', 'locations': [], 'actors': ['EU'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Razgovori Beograda i Prištine.'}]"
2618,Svetski mediji o ostavci Vučevića,https://www.rts.rs/vesti/politika/5638306/vucevic-ostavka-mediji.html,"utorak, 28. jan 2025, 16:44 -> 18:22",vezano za proteste,2608,sr,[]
2619,Nova optužnica za navodni ratni zločin protiv Srbina u odsustvu  ,https://www.rts.rs/vesti/politika/5638255/optuznica-srbin-kim.html,"utorak, 28. jan 2025, 15:41 -> 14:33",vezano za proteste,2609,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'optužnica', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Ratni zločin protiv Srbina.'}]"
2620,Suđenje Dragiši Milenkoviću privodi se kraju,https://www.rts.rs/vesti/politika/5638091/sudjenje-dragisi-milenkovicu-privodi-se-kraju.html,"utorak, 28. jan 2025, 12:45 -> 13:07",nije vezano za proteste,2610,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'Suđenje', 'locations': [], 'actors': ['Dragiša Milenković'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Suđenje privodi se kraju.'}]"
2621,Gradonačelnik Novog Sada Milan Đurić podneo ostavku,https://www.rts.rs/vesti/politika/5638065/gradonacelnik-novog-sada-milan-djuric-podneo-ostavku.html,"utorak, 28. jan 2025, 12:23 -> 13:45",vezano za proteste,2611,sr,"[{'event_type': 'resignation', 'trigger': 'ostavku', 'locations': [], 'actors': ['Milan Đurić'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Gradonačelnik Novog Sada.'}]"
2622,Sud u Prištini osudio Marka Danića na dve godine zatvora zbog nereda u Zvečanu,https://www.rts.rs/vesti/politika/5638037/sud-u-pristini-osudio-marka-danica-na-dve-godine-zatvora-zbog-nereda-u-zvecanu.html,"utorak, 28. jan 2025, 11:41 -> 11:53",vezano za proteste,2612,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'osudio', 'locations': ['Priština'], 'actors': ['Sud'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Dve godine zatvora Marko Danić.'}]"
2623,"Miloš Vučević: Podnosim neopozivu ostavku na mesto premijera, Vlada u tehničkom mandatu",https://www.rts.rs/vesti/politika/5637972/milos-vucevic-podnosim-neopozivu-ostavku-na-mesto-premijera-vlada-u-tehnickom-mandatu.html,"utorak, 28. jan 2025, 10:13 -> 12:53",nije vezano za proteste,2613,sr,"[{'event_type': 'resignation', 'trigger': 'ostavku', 'locations': [], 'actors': ['Miloš Vučević'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Ostavka premijera.'}]"
2624,"Koškanje uoči kolegijuma – sednica Skupštine, zakazana za sutra, odlaže se do daljeg ",https://www.rts.rs/vesti/politika/5637959/koskanje-uoci-kolegijuma--sednica-skupstine-zakazana-za-sutra-odlaze-se-do-daljeg-.html,"utorak, 28. jan 2025, 10:06 -> 12:45",vezano za proteste,2614,sr,"[{'event_type': 'institutional_blockade', 'trigger': 'sednica Skupštine odlaže', 'locations': [], 'actors': [], 'time_mentions': ['sutra'], 'confidence': 0.8, 'notes': 'Sednica odlaže se do daljeg.'}]"
2625,Vuletić: Prvi put jasan i otvoren poziv vlasti da se razgovara,https://www.rts.rs/vesti/politika/5637889/vuletic-prvi-put-jasan-i-otvoren-poziv-vlasti-da-se-razgovara.html,"utorak, 28. jan 2025, 07:14 -> 11:00",vezano za proteste,2615,sr,[]
2626,Diskusije o izmenama Zakona o jedinstvenom biračkom spisku - šta predlažu vlast i opozicija,https://www.rts.rs/vesti/politika/5637786/diskusije-o-izmenama-zakona-o-jedinstvenom-birackom-spisku---sta-predlazu-vlast-i-opozicija.html,"ponedeljak, 27. jan 2025, 20:05 -> 21:02",vezano za proteste,2616,sr,[]
2627,Vučić: Spreman sam da potpišem zahteve o pomilovanju za 13 studenata i profesora koji su procesuirani; Tražim hitnu rekonstrukciju Vlade,https://www.rts.rs/vesti/politika/5637489/vucic-spreman-sam-da-potpisem-zahteve-o-pomilovanju-za-13-studenata-i-profesora-koji-su-procesuirani-trazim-hitnu-rekonstrukciju-vlade.html,"ponedeljak, 27. jan 2025, 16:18 -> 19:56",vezano za proteste,2617,sr,"[{'event_type': 'government_response_policy', 'trigger': 'pomilovanju', 'locations': [], 'actors': ['Vučić'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Pomilovanje 13 studenata i profesora.'}]"
2628,Savet EU imenovao Petera Sorensena za novog specijalnog izaslanika za dijalog Beograda i Prištine,https://www.rts.rs/vesti/politika/5637462/savet-eu-imenovao-petera-sorensena-za-novog-specijalnog-izaslanika-za-dijalog-beograda-i-pristine.html,"ponedeljak, 27. jan 2025, 15:41 -> 15:50",vezano za proteste,2618,sr,"[{'event_type': 'government_response_policy', 'trigger': 'imenovao', 'locations': [], 'actors': ['EU'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Peter Sorensen imenovan.'}]"
2629,"Vučić: Upad u Maticu srpsku napad na institucije, saopštićemo posle podne važne vesti",https://www.rts.rs/vesti/politika/5637156/vucic-upad-u-maticu-srpsku-napad-na-institucije-saopsticemo-posle-podne-vazne-vesti.html,"ponedeljak, 27. jan 2025, 09:42 -> 10:46",vezano za proteste,2619,sr,[]
2630,"Vučić, Vučević i Brnabićeva se posle podne obraćaju javnosti",https://www.rts.rs/vesti/politika/5637066/vucic-vucevic-i-brnabiceva-se-posle-podne-obracaju-javnosti.html,"ponedeljak, 27. jan 2025, 06:15 -> 09:53",vezano za proteste,2620,sr,[]
2631,Dačić: Istražuje se da li je drvo na putu pred nailazak premijera Vučevića namerno oboreno ,https://www.rts.rs/vesti/politika/5637088/dacic-vucevic.html,"nedelja, 26. jan 2025, 23:13 -> 23:25",vezano za proteste,2621,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'istražuje se', 'locations': [], 'actors': ['policija'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Drvo oboreno pred nailazak premijera Vučevića.'}]"
2632,"Upad u Maticu srpsku, prekinuta Svetosavska akademija",https://www.rts.rs/vesti/politika/5637073/upad-u-maticu-srpsku-prekinuta-svetosavska-akademija.html,"nedelja, 26. jan 2025, 21:51 -> 22:43",vezano za proteste,2622,sr,"[{'event_type': 'institutional_blockade', 'trigger': 'prekinuta', 'locations': ['Priština'], 'actors': [], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Prekinuta Svetosavska akademija.'}]"
2633,"Brnabić: Najvažnija tačka stambeni krediti, blokada parlamenta neće biti dozvoljena",https://www.rts.rs/vesti/politika/5636950/skupstina-ana-brnabic-krediti-mladi-.html,"nedelja, 26. jan 2025, 16:19 -> 17:16",vezano za proteste,2623,sr,"[{'event_type': 'government_response_policy', 'trigger': 'blokada parlamenta', 'locations': [], 'actors': ['Brnabić'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Blokada neće biti dozvoljena.'}]"
2634,Vučević: Dodatna dokumentacija o nadstrešnici biće vrlo brzo objavljena,https://www.rts.rs/vesti/politika/5636881/vucevic-dodatna-dokumentacija-o-nadstresnici-bice-vrlo-brzo-objavljena.html,"nedelja, 26. jan 2025, 11:13 -> 15:53",vezano za proteste,2624,sr,[]
2635,"Potpredsednik Srpske liste uoči izbora na KiM: Srbi da budu složni, treba nam masovna podrška",https://www.rts.rs/vesti/politika/5636817/potpredsednik-srpske-liste-uoci-izbora-na-kim-srbi-da-budu-slozni-treba-nam-masovna-podrska.html,"nedelja, 26. jan 2025, 09:20 -> 15:17",vezano za proteste,2625,sr,"[{'event_type': 'election', 'trigger': 'izbora', 'locations': ['KiM'], 'actors': ['Srpska lista'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Poziva Srbe na jedinstvo.'}]"
2636,"Garić: Lajčak je Sorensenu ostavio nered na KiM, bojim se da EU ne drži visoko to pitanje u svojoj agendi",https://www.rts.rs/vesti/politika/5636808/garic-lajcak-je-sorensenu-ostavio-nered-na-kim-bojim-se-da-eu-ne-drzi-visoko-to-pitanje-u-svojoj-agendi.html,"nedelja, 26. jan 2025, 08:10 -> 21:17",vezano za proteste,2626,sr,[]
2637,Grenel o protestima u Srbiji: Ne podržavamo podrivanje vladavine prava i nasilno preuzimanje vladinih zgrada,https://www.rts.rs/vesti/politika/5636748/ricard-grenel-protesti-srbija.html,"subota, 25. jan 2025, 23:00 -> 07:28",vezano za proteste,2627,sr,"[{'event_type': 'international_reaction', 'trigger': 'protestima', 'locations': ['Srbija'], 'actors': ['Grenel'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Ne podržavamo podrivanje prava.'}]"
2638,NADA: Nećemo dozvoliti rad Skupštine dok traju protesti; Ekološki ustanak: Nećemo prisustvovati kolegijumu ,https://www.rts.rs/vesti/politika/5636589/nada-necemo-dozvoliti-rad-skupstine-dok-traju-protesti-ekoloski-ustanak-necemo-prisustvovati-kolegijumu-.html,"subota, 25. jan 2025, 16:35 -> 20:47",vezano za proteste,2628,sr,"[{'event_type': 'institutional_blockade', 'trigger': 'rad Skupštine neće biti dozvoljen', 'locations': [], 'actors': ['NADA'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Zbog protesta.'}]"
2639,Nepoznate osobe pokušale da zapale bilbord SNP-a u Kosovskom Pomoravlju,https://www.rts.rs/vesti/politika/5636574/bilbord-paljenje-snp-kosovsko-pomoravlje.html,"subota, 25. jan 2025, 16:08 -> 17:57",vezano za proteste,2629,sr,"[{'event_type': 'clash_police_action', 'trigger': 'pokušale da zapale', 'locations': ['Kosovsko Pomoravlje'], 'actors': [], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Bilbord SNP-a.'}]"
2640,"Vučić: Objaviti sve što traži Građevinski fakultet, policija da obezbeđuje  blokadu na Autokomandi",https://www.rts.rs/vesti/politika/5636553/vucic-objaviti-sve-sto-trazi-gradjevinski-fakultet-policija-da-obezbedjuje-blokadu-na-autokomandi.html,"subota, 25. jan 2025, 14:30 -> 11:27",vezano za proteste,2630,sr,"[{'event_type': 'government_response_policy', 'trigger': 'traži', 'locations': [], 'actors': ['Vučić'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Blokada na Autokomandi obezbeđena od strane policije.'}]"
2641,Oko – Spasojević: Studentski protesti izašli sa univerziteta i dobili širu podršku; Vuletić: Svedočimo nastanku dva pokreta,https://www.rts.rs/vesti/politika/5636255/oko-protesti-studenti-drustvo-srbija-pokret-jagodina-beograd.html,"petak, 24. jan 2025, 19:45 -> 21:23",vezano za proteste,2631,sr,"[{'event_type': 'protest', 'trigger': 'protesti', 'locations': ['univerzitet'], 'actors': ['studenti'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Protesti šire podršku.'}]"
2642,Optužnica za navodni ratni zločin u Đakovici ,https://www.rts.rs/vesti/politika/5636040/pristina-djakovica-sud-ratni-zlocin.html,"petak, 24. jan 2025, 14:57 -> 14:34",vezano za proteste,2632,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'optužnica', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Ratni zločin Đakovica.'}]"
2643,Nastavljeno suđenje Milenkoviću u Prištini; Odbrana: Optužbe svedoka neutemeljene,https://www.rts.rs/vesti/politika/5635960/nastavljeno-sudjenje-milenkovicu-u-pristini-odbrana-optuzbe-svedoka-neutemeljene.html,"petak, 24. jan 2025, 14:34 -> 14:41",vezano za proteste,2633,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'suđenje', 'locations': ['Priština'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Suđenje Milenkoviću.'}]"
2644,"Vučić na skupu u Jagodini: Pozivam studente na dijalog, ulicom se više nikada neće dolaziti na vlast",https://www.rts.rs/vesti/politika/5635216/jagodina-pokret-za-narod-i-drzavu-vucic.html,"petak, 24. jan 2025, 09:12 -> 20:01",vezano za proteste,2634,sr,"[{'event_type': 'government_response_policy', 'trigger': 'dijalog', 'locations': ['Jagodina'], 'actors': ['Vučić'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Poziv studentima.'}]"
2645,"Vučić obišao gradilište za Ekspo 2027: Srbija radi, Srbija se gradi",https://www.rts.rs/vesti/politika/5635207/vucic-gradiliste-ekspo-2027.html,"petak, 24. jan 2025, 08:47 -> 08:59",vezano za proteste,2635,sr,[]
2646,Politika proširenja EU kao ključ za stabilizaciju regiona,https://www.rts.rs/vesti/politika/5634948/eu-prosirenje-srbija.html,"četvrtak, 23. jan 2025, 20:09 -> 20:09",nije vezano za proteste,2636,sr,[]
2647,Brisel zabrinut zbog proterivanja aktivista iz Srbije,https://www.rts.rs/vesti/politika/5634941/brisel-eu-srbija.html,"četvrtak, 23. jan 2025, 18:40 -> 18:47",vezano za proteste,2637,bs,"[{'event_type': 'international_reaction', 'trigger': 'zabrinut', 'locations': [], 'actors': ['Brisel'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Zbog proterivanja aktivista.'}]"
2648,Ministarstvo spoljnih poslova: Neprimerene optužbe iz Hrvatske ,https://www.rts.rs/vesti/politika/5634886/srbija-ministarstvo-spoljnih-poslova-hrvatska.html,"četvrtak, 23. jan 2025, 17:22 -> 19:04",nije vezano za proteste,2638,sr,[]
2649,Srbija se uskladila sa odlukama EU o restriktivnim merama Hamasu i Venecueli,https://www.rts.rs/vesti/politika/5634883/srbija-odluke-eu-hamas-venecuela.html,"četvrtak, 23. jan 2025, 17:19 -> 17:25",vezano za proteste,2639,sr,"[{'event_type': 'international_reaction', 'trigger': 'uskladila', 'locations': [], 'actors': ['Srbija'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Restriktivne mere Hamasu i Venecueli.'}]"
2650,Vlada Srbije usvojila programe pomoći ugroženom stanovništvu na KiM,https://www.rts.rs/vesti/politika/5634817/vlada-srbije-usvojila-programe-pomoci-ugrozenom-stanovnistvu-na-kim.html,"četvrtak, 23. jan 2025, 16:39 -> 17:22",vezano za proteste,2640,sr,[]
2651,"Vučević o najavljenom generalnom štrajku: Sutra nam je potreban mir, Srbiju niko ne može da zaustavi",https://www.rts.rs/vesti/politika/5634390/vucevic-o-najavljenom-generalnom-strajku-sutra-nam-je-potreban-mir-srbiju-niko-ne-moze-da-zaustavi.html,"četvrtak, 23. jan 2025, 13:34 -> 14:02",vezano za proteste,2641,sr,[]
2652,Savetodavni referendum - rešenje za izlazak iz krize ili politički manevar,https://www.rts.rs/vesti/politika/5633682/savetodavni-referendum---resenje-za-izlazak-iz-krize-ili-politicki-manevar.html,"četvrtak, 23. jan 2025, 05:55 -> 05:53",vezano za proteste,2642,sr,[]
2653,"Vučić: Niko neće zaustavljati studentske blokade, mi smo uvek za dijalog",https://www.rts.rs/vesti/politika/5633505/vucic-niko-nece-zaustavljati-studentske-blokade-mi-smo-uvek-za-dijalog.html,"sreda, 22. jan 2025, 16:07 -> 16:53",vezano za proteste,2643,sr,"[{'event_type': 'protest', 'trigger': 'blokade', 'locations': [], 'actors': ['studenti'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Vučić kaže neće biti zaustavljeni.'}]"
2654,Još jedna optužnica za nerede u Zvečanu,https://www.rts.rs/vesti/politika/5633433/jos-jedna-optuznica-za-nerede-u-zvecanu.html,"sreda, 22. jan 2025, 15:28 -> 15:47",vezano za proteste,2644,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'optužnica', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Neredi u Zvečanu.'}]"
2655,Vučević: Brže ekonomsko povezivanje Srbije i Egipta; Abdelati: Važno partnerstvo u afričkim projektima,https://www.rts.rs/vesti/politika/5633442/djuric-novo-zlatno-doba-za-srbiju-pozeljan-partner-u-africkim-projektima.html,"sreda, 22. jan 2025, 15:27 -> 20:04",vezano za proteste,2645,sr,[]
2656,"Priština, dva sudska procesa Srbima optuženim za navodne ratne zločine",https://www.rts.rs/vesti/politika/5633191/pleskovic-trajkovic-sudjenje-pristina.html,"sreda, 22. jan 2025, 13:48 -> 14:27",vezano za proteste,2646,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'sudska procesa', 'locations': ['Priština'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Optužbe za ratne zločine.'}]"
2657,"Ministar Abdelati za RTS: Egipat i Srbija otvaraju nove horizonte u trgovini, potencijali za saradnju i u drugim oblastima ",https://www.rts.rs/vesti/politika/5633007/egipat-srbija-sef-diplomatije.html,"sreda, 22. jan 2025, 13:30 -> 14:15",vezano za proteste,2647,sr,[]
2658,Treći dan foruma u Davosu; Vučić sa Zelenskim o mogućnosti postizanja mira i energetskoj bezbednosti,https://www.rts.rs/vesti/politika/5632887/davod-vucic.html,"sreda, 22. jan 2025, 09:42 -> 16:38",vezano za proteste,2648,sr,[]
2659,"Drecun: Sorensen bi mogao da reanimira dijalog, Lajčak ostavio nerešena pitanja",https://www.rts.rs/vesti/politika/5632813/drecun-sorensen-bi-mogao-da-reanimira-dijalog-lajcak-ostavio-neresena-pitanja.html,"sreda, 22. jan 2025, 08:22 -> 10:52",nije vezano za proteste,2649,sr,[]
2660,Milivojević za RTS: Srbija ima dve šanse nakon dolaska Donalda Trampa na vlast,https://www.rts.rs/vesti/politika/5632817/zoran-milivojevic-rts-davos-donald-tramp-srbija.html,"sreda, 22. jan 2025, 07:23 -> 12:08",vezano za proteste,2650,sr,[]
2661,"Vučić za RTS: Sankcijama NIS-u se neće baviti Donald Tramp, već neko od njegovih saradnika",https://www.rts.rs/vesti/politika/5632638/vucic-za-rts-sankcijama-nis-u-se-nece-baviti-donald-tramp-vec-neko-od-njegovih-saradnika.html,"utorak, 21. jan 2025, 19:35 -> 23:58",nije vezano za proteste,2651,sr,[]
2662,Nova sednica Skupštine Srbije u vanrednom zasedanju 29. januara,https://www.rts.rs/vesti/politika/5632624/skupstina-srbije-vanredno-zasedanje.html,"utorak, 21. jan 2025, 18:40 -> 19:17",vezano za proteste,2652,sr,[]
2663,"Vučević posle sednice GO SNS-a: Ni po koju cenu nećemo podržati prelaznu, tehničku vladu",https://www.rts.rs/vesti/politika/5632612/srpska-napredna-stranka-sns-glavni-odbor-vucevic-pokret-za-drzavu-narod.html,"utorak, 21. jan 2025, 18:31 -> 19:31",vezano za proteste,2653,sr,[]
